id,latitude,longitude,int_backrest
1349563324,43.5017987,1.3925874,0
1377647760,43.5378506,1.3396659,0
1377647762,43.5379128,1.3401005,0
1564521935,43.5788162,1.3252596,0
1664727393,43.5216687,1.3429963,0
1664727426,43.5159926,1.3937367,0
1664727525,43.5247676,1.3443243,0
1664727568,43.5235116,1.3544562,0
1718433761,43.5880857,1.3523558,0
1718434083,43.5899923,1.3690869,0
1718434796,43.576531,1.3141763,0
1718440144,43.5754149,1.3465096,0
1718440237,43.5802085,1.3285732,0
1718444329,43.5720092,1.3389654,0
1718444337,43.5871279,1.3489192,0
1718444339,43.5868299,1.3487509,0
1718444347,43.5790336,1.3587514,0
1718444543,43.5783941,1.3431632,0
1718445018,43.5737774,1.3431539,0
1718445172,43.5931335,1.324212,0
1718448541,43.512155,1.383276,0
1718448555,43.5111386,1.3754691,0
1718471147,43.5171455,1.3340137,0
1718471658,43.5145107,1.3196687,0
1718472311,43.5158282,1.3172077,0
1718472529,43.5138769,1.3223793,0
1718472798,43.5103779,1.3270609,0
1718472844,43.5148476,1.324104,0
1718478554,43.5798214,1.3679953,0
1718478573,43.5798036,1.3676299,0
1718482698,43.5935517,1.3928773,0
1718482716,43.5931126,1.3938958,0
1718492887,43.5613361,1.3948435,0
1718496152,43.5922568,1.3999927,0
1718501128,43.5844379,1.381968,0
1718501654,43.5906091,1.3973155,0
1718503821,43.5910026,1.3835897,0
1718508106,43.5808739,1.3743984,0
1718522844,43.5929426,1.3897015,0
1718523709,43.5542383,1.3985274,0
1718524421,43.546566,1.3881759,0
1718549728,43.5480284,1.3904978,0
1718569885,43.5851496,1.3851757,0
1718570047,43.5886444,1.395296,0
1718570747,43.5826771,1.3740376,0
1718619162,43.5436199,1.3439831,0
1718619808,43.540048,1.3406167,0
1718620029,43.5559156,1.3712952,0
1718620156,43.5308399,1.3553294,0
1734933509,43.570351,1.3358877,0
1734950862,43.5837362,1.3368403,0
1737078294,43.5776114,1.3774365,0
1737129453,43.5587576,1.398972,0
1737246380,43.5789746,1.3804655,0
1740799012,43.570333,1.3920984,0
1740799056,43.5700354,1.3921012,0
1740799076,43.570437,1.3924266,0
1740799078,43.5694106,1.39246,0
2213521761,43.569854,1.392101,0
2328097814,43.5743224,1.3970918,0
2330833693,43.5813075,1.3897609,0
2482920342,43.5453063,1.3960189,0
2483308983,43.5644296,1.3847678,0
2612671447,43.5683682,1.3654328,0
2612678188,43.5683564,1.365597,0
2612678344,43.5680707,1.3707965,0
2612678390,43.5679543,1.3708058,0
2612678443,43.5597059,1.3601807,0
2612678617,43.5597108,1.3603408,0
2615207611,43.5826791,1.3905505,0
2617789821,43.5696341,1.3921044,0
2617798195,43.5827871,1.3900262,0
2974104435,43.5269915,1.3885347,0
3450958816,43.5899089,1.3765423,0
3500026448,43.5996926,1.3719919,0
3500026465,43.5998025,1.372036,0
3793008844,43.5627475,1.3403686,0
3793033759,43.5698304,1.3924361,0
3793224558,43.5582502,1.3661828,0
3793257700,43.5605511,1.3576089,0
3793321681,43.5656668,1.3368117,0
3793345261,43.5085601,1.3754289,0
4444201889,43.5973189,1.3493838,0
5323738179,43.5271239,1.3887902,0
5323738180,43.5269601,1.3886668,0
6001114155,43.5683061,1.3035293,0
6001114156,43.5682796,1.3037565,0
6030128681,43.5702388,1.3087554,0
6030128682,43.5702311,1.3084912,0
6030128684,43.5765954,1.3184678,0
6030133985,43.5764624,1.3178384,0
6298525695,43.5670192,1.3002385,0
